,cal_mean_temp0.2000,cal_mean_temp0.2050,cal_mean_temp0.2100,cal_mean_temp0.2150,cal_mean_temp0.2200,cal_mean_temp0.2250,cal_mean_temp0.2300,cal_mean_temp0.2350,cal_mean_temp0.2400,cal_mean_temp0.2450,cal_mean_temp0.2500,cal_mean_temp0.2550,cal_mean_temp0.2600,cal_mean_temp0.2650,cal_mean_temp0.2700,cal_mean_temp0.2750,cal_mean_temp0.2800,cal_mean_temp0.2850,cal_mean_temp0.2900,cal_mean_temp0.2950,cal_mean_temp0.3000,cal_mean_temp0.3050,cal_mean_temp0.3100,cal_mean_temp0.3150,cal_mean_temp0.3200,cal_mean_temp0.3250,cal_mean_temp0.3300,cal_mean_temp0.3350,cal_mean_temp0.3400,cal_mean_temp0.3450,cal_mean_temp0.3500,cal_mean_temp0.3550,cal_mean_temp0.3600,cal_mean_temp0.3650,cal_mean_temp0.3700,cal_mean_temp0.3750,cal_mean_temp0.3800,cal_mean_temp0.3850,cal_mean_temp0.3900,cal_mean_temp0.3950,cal_mean_temp0.4000,cal_mean_temp0.4050,cal_mean_temp0.4100,cal_mean_temp0.4150,cal_mean_temp0.4200,cal_mean_temp0.4250,cal_mean_temp0.4300,cal_mean_temp0.4350,cal_mean_temp0.4400,cal_mean_temp0.4450,cal_mean_temp0.4500,cal_mean_temp0.4550,cal_mean_temp0.4600,cal_mean_temp0.4650,cal_mean_temp0.4700,cal_mean_temp0.4750,cal_mean_temp0.4800,cal_mean_temp0.4850,cal_mean_temp0.4900,cal_mean_temp0.4950,cal_mean_temp0.5000,cal_mean_temp0.5050,cal_mean_temp0.5100,cal_mean_temp0.5150,cal_mean_temp0.5200,cal_mean_temp0.5250,cal_mean_temp0.5300,cal_mean_temp0.5350,cal_mean_temp0.5400,cal_mean_temp0.5450,cal_mean_temp0.5500,cal_mean_temp0.5550,cal_mean_temp0.5600,cal_mean_temp0.5650,cal_mean_temp0.5700,cal_mean_temp0.5750,cal_mean_temp0.5800,cal_mean_temp0.5850,cal_mean_temp0.5900,cal_mean_temp0.5950,cal_mean_temp0.6000,cal_mean_temp0.6050,cal_mean_temp0.6100,cal_mean_temp0.6150,cal_mean_temp0.6200,cal_mean_temp0.6250,cal_mean_temp0.6300,cal_mean_temp0.6350,cal_mean_temp0.6400,cal_mean_temp0.6450,cal_mean_temp0.6500,cal_mean_temp0.6550,cal_mean_temp0.6600,cal_mean_temp0.6650,cal_mean_temp0.6700,cal_mean_temp0.6750,cal_mean_temp0.6800,cal_mean_temp0.6850,cal_mean_temp0.6900,cal_mean_temp0.6950,cal_mean_temp0.7000
0,1.5727997456144935,1.5089137442092642,0.7566168423422505,1.004469340183472,1.503926788975558,1.4718681016973625,0.9342711324269246,1.44692801297909,1.3879548570880984,0.9174172004776792,0.8890476068314512,1.3369788047820232,0.8323234486991183,0.8295152883318649,1.2645073636699142,1.2921603032714781,0.713893029627712,1.2168309278826046,1.361746450670735,0.8003323372877084,1.145767191771547,1.1395796778471299,1.3337572372606865,1.2994576748764595,1.1220577746737421,1.1320701139159228,1.177992652359528,0.5073834674970197,1.1150003677421914,1.284187138689067,1.0687675119593363,1.045179402661641,1.2480377036210129,1.197214268375186,1.2429818505490744,0.462100921143787,1.2785602103753877,0.9334568836525134,0.9825760312938059,1.1738775420935545,0.9281888870274128,1.1127397235761791,0.17416173760506257,1.1593630580318153,1.0620568589879524,1.0717544243469657,0.7928245676453737,0.8009410022527522,0.7485290070771553,1.0465416427735046,0.7972401391590002,0.94463067480973,0.7198204494413213,0.3731506119122449,0.9841831649529754,0.6614713248081325,0.6030241153602882,0.6033146332794225,0.5237595546326423,0.8642442913262515,0.6007396800225263,0.5817238921043874,0.5063611028904679,0.8614462608688007,0.8414476741761989,0.13160283825512095,0.28324812321313747,0.818594310491183,0.8477709188733435,0.43074628519484814,0.16789274646443283,0.7365312003798787,0.6967769381220514,0.20622659648598643,0.1407940933974476,0.07749112831871685,0.7727503572261641,-0.1343002736437748,0.6577027424285218,0.7166855605566145,-0.012834741288747554,0.32045975532284077,0.613246541056325,-0.1465565308695501,-0.23838465648517349,-0.26561737413318515,0.4650040868790102,-0.08743818394984143,-0.23667182094004519,0.4247155182154273,-0.18640569584929392,0.5000116312803511,-0.44077257215198473,-0.3782049311190892,-0.6599341833085598,-0.4307630950312597,-0.6409559985963079,-0.7834658560731754,0.2388477138336494,0.2691560807760075,-0.7233203456744913
1,1.5776813431821046,1.507061430111531,0.7483507412265095,1.0180580746551182,1.5156394617395108,1.4798521912385418,0.9153924249501235,1.4543992910884642,1.3601129103344638,0.924076758374068,0.8869637079243332,1.3646857273833366,0.8158973986081067,0.8369956928256816,1.2704693141746757,1.2750848750004316,0.67644760950765,1.2242636177178683,1.3582470207968442,0.8167185198154319,1.1574413474492813,1.1622265114631292,1.3376426674639201,1.3097594654406222,1.118633471178754,1.1067299919123808,1.1625394161364673,0.47957007605678964,1.1110126238127231,1.2943243648149647,1.0865222333481743,1.0521130012405193,1.2232324474444805,1.1903189218131047,1.2400277964592534,0.4339471252013001,1.260265373321411,0.9285992237777371,1.0002491356398964,1.15547958167233,0.9064683735122167,1.120342423331234,0.21191893074275484,1.175507404763602,1.060325644706214,1.090481004935026,0.782165441979695,0.804741736538062,0.7759635784868142,1.0320551699320688,0.7709208066388731,0.9607695694218429,0.7106684550031372,0.35325071927532903,0.9978002294824742,0.6490315605290536,0.6331621292476997,0.587289987104419,0.5912346651322946,0.8704968629956793,0.5829418305769511,0.5670253914287842,0.5161196930885148,0.8206033673477267,0.8341639792195301,0.13802620095631862,0.2930321233905968,0.803828855075306,0.8712666747050563,0.43192974630289144,0.16907733376730286,0.7513609601399284,0.6883447107589981,0.17386576915952612,0.12043467341177114,0.04794349063749699,0.7917048226369114,-0.11753793654785495,0.6723308754003592,0.7205681218891103,-0.04679044278654814,0.2781531384482024,0.6268305714780857,-0.15399672706438985,-0.1917636458913617,-0.24578103870903545,0.4956032781443143,-0.14100037135415608,-0.24781574949573684,0.4392017832961125,-0.22820228825352482,0.47820176207484044,-0.4753147087817363,-0.3984173586139602,-0.7467118088161288,-0.4332509865910377,-0.6699163329406224,-0.8033902797178477,0.29110837629563036,0.23626586127764945,-0.7368458887859809
2,1.5768701994716934,1.501793262477406,0.7698494789466787,1.0046718390549239,1.5003233601409875,1.478092848188125,0.9346559308463281,1.4488339913256008,1.360912932714742,0.903174161613816,0.8974385694727073,1.3425385916650954,0.8499510614105678,0.8548404316020283,1.2689787860009514,1.2620386665761258,0.7111801617082099,1.2264798110291284,1.3459591665733661,0.781398977981457,1.1538962976735228,1.151963925176893,1.3504518312556397,1.3107075582234629,1.1055298161108513,1.0993795060170644,1.1604847313910431,0.5242127328665991,1.1239427371956376,1.307125360921335,1.0666784542926302,1.049142988672305,1.228403475444915,1.1958041838635396,1.2484219384527901,0.4779560129979783,1.2749477719622495,0.9380086082362916,0.9672870825833684,1.149107529966106,0.9012310012643815,1.1042523253922865,0.22862721865146587,1.1632880131163479,1.0791590878802992,1.0852955453153676,0.8152212738907443,0.8071842100893607,0.7374602082640179,1.0543700297390168,0.7712410377635445,0.9721090657895172,0.7371735712626664,0.3694375968203592,0.9863931529864811,0.6233951032390471,0.6419961851851015,0.6140494101113905,0.5501327434306351,0.8931797118396257,0.58697140506707,0.5649876485113631,0.523025315086798,0.8427013019704604,0.8185042988095964,0.14976288716903516,0.29987376355446366,0.807931473012628,0.8572145120838655,0.4423934258392038,0.15507940194446695,0.7263097502529338,0.6684733910118037,0.1771881843762108,0.134606102408073,0.06468117493364398,0.7915897970337034,-0.1526510751862127,0.649402980028506,0.7130277945335254,-0.02474962401827433,0.29937886240503214,0.6265635469457546,-0.1407177423219355,-0.19383175141084547,-0.27662692905246167,0.45263324577522074,-0.12238768126132728,-0.226771320728555,0.42971450121820054,-0.19040298894389812,0.5130415669007914,-0.48717980458111176,-0.3600463859564969,-0.7364203054455349,-0.44011815478834376,-0.7073990631252837,-0.8000930556949304,0.2701833952601949,0.2569702186151357,-0.7061868345214641
3,1.5822701690732206,1.5061635422986346,0.7445495084156287,1.021011061171936,1.4896344035242093,1.494134334449319,0.9392297727601099,1.4570182927521569,1.3916306981876227,0.9063689321391304,0.8999516514333668,1.3414758875619142,0.8276909951959408,0.8370694822004419,1.2693536775829402,1.2639051374252672,0.6817208342342255,1.209824468840468,1.3689552197208967,0.7897741161504698,1.147872248096814,1.1215488372205547,1.3388398520074942,1.3037312243103247,1.1330763786817137,1.1060990303513316,1.1585752691329325,0.49232729797971025,1.0895425233543752,1.2876912606946138,1.0721004086159822,1.0374553557181962,1.2354196734789975,1.2014615398216915,1.2457369973124186,0.4464813565434007,1.2671775143893194,0.9046309431917449,0.9852264294284627,1.169480225730391,0.9134676545515803,1.1012656254199855,0.19676751879613194,1.1614767407075146,1.0808829621369431,1.0563563005647088,0.7861536818880367,0.8128501695120554,0.7573045873524907,1.055680147174848,0.7776428302119418,0.9660695144622404,0.7192951533215093,0.3646813290767164,0.9751248999977181,0.6700395363527646,0.6513645311025977,0.6026021505995554,0.5813060135599845,0.8892206920839,0.5948340686464025,0.583340299332383,0.4974340126286662,0.8470837875711267,0.8328199891484578,0.12088542519080746,0.3002656073600881,0.8150629657989253,0.8780224138857377,0.46998670577201923,0.1777827296463998,0.7341096462385474,0.6870784928589576,0.16299483630725503,0.1206007775982047,0.05872758565058343,0.7861418815649164,-0.10270261260732523,0.6897403084956528,0.7163551999762331,0.01331211984923173,0.3036114521101997,0.6158177779955758,-0.1134043393575301,-0.21736228548842398,-0.2748611664647768,0.48532442713550494,-0.1193511824679081,-0.2526523573358513,0.41269472877533486,-0.20977924728204225,0.49846748174294564,-0.44506193703306074,-0.3677010427226488,-0.7203927905389206,-0.44891297269679226,-0.6714847380183014,-0.8036653756279722,0.27099012228707337,0.28084101532325195,-0.6971461570966447
4,1.5818885879989475,1.5129031273354365,0.7568610209379361,1.0039012559179061,1.490518470558718,1.4847051943097422,0.948020761156828,1.4573187660589302,1.3634583689594284,0.8992245816435257,0.882800897328166,1.3616073231682735,0.8356697093103603,0.8414846779833239,1.2690550447252857,1.2805534385803765,0.7112167293772566,1.2174807970304933,1.3578748542371313,0.8042954450325671,1.1590814976886032,1.148255010800384,1.3346395486161802,1.3005517112091316,1.1386021890951488,1.1100246651544812,1.1476327888474862,0.49868652699934585,1.1201431093881198,1.3002056398986916,1.0733042703822384,1.0402341237883566,1.2397479773609976,1.2015025336904723,1.2581346571785756,0.4508653126779578,1.2639719088366468,0.9209539798000654,1.0016865362937921,1.1433714272426578,0.9305725005365019,1.095299552341912,0.20147511217338773,1.1760551007203162,1.0603653804108533,1.0900426414991313,0.7996676373632982,0.800312008926219,0.7491451647289044,1.0521460223995633,0.7783714453063558,0.9435892960787507,0.7309162802592071,0.34673193977729927,0.9887145175943035,0.6502354214504412,0.6530091165400038,0.6150513619009823,0.5581888603433772,0.8850122904831648,0.6138044483896847,0.5785999090733647,0.5295650424941846,0.8404171313229267,0.832720550060428,0.13296450581600933,0.27912230772703245,0.8009671426727921,0.8706736195576409,0.44647842655739967,0.18846899617057503,0.7184095172738705,0.7034844101396552,0.16775312760134206,0.14698122100997243,0.07393385538056386,0.7778166484202864,-0.09535835771115356,0.6950521159934,0.7199149553141915,0.020484658512981972,0.30753848848429205,0.6329158738075352,-0.1206941059707912,-0.22101041620850756,-0.2816415245868932,0.48290615515902185,-0.1458093671189464,-0.23721433067320086,0.42279014519705377,-0.21549027171672547,0.4779408717111841,-0.41634596668850354,-0.35832998802505195,-0.7643073563828511,-0.3977854390205478,-0.6885485517443107,-0.7618114456859553,0.2482642799736315,0.28401635320983426,-0.7171243467603522
5,1.580321985837335,1.5010839481256637,0.7717833605530205,1.0211250716258238,1.5084236516085976,1.4639272086966375,0.9114868984069842,1.4586086634219928,1.3759168510314228,0.893845054411122,0.8999959637761858,1.3729117912575348,0.8172846472263768,0.8161206475725935,1.2599609114206964,1.2788601434145863,0.7005873592174655,1.212984989597517,1.36492961900303,0.8010792235072552,1.165155758947036,1.145666437233815,1.3422216987069564,1.3031994586512161,1.1374094957518905,1.0990687538620936,1.1538563293053754,0.48846325737324525,1.115217580634642,1.2850866821642652,1.0413143537573442,1.0538096352049586,1.240231267807594,1.1948872422537693,1.2420257394832033,0.4611282581272706,1.2686005418599389,0.9172779161394193,0.9959212579384396,1.1654123675230927,0.9213009228165593,1.114670956417844,0.16845789184430401,1.163152413723546,1.0830535808684953,1.0718353694204583,0.7931297586822731,0.7905891322969355,0.7834953988678361,1.0479897582833255,0.7977280865613648,0.9604051718571095,0.7312109081762681,0.3655242751403615,0.9832200979411426,0.6699237586340508,0.6603736386700566,0.5902604703452116,0.5472010930607544,0.8592680662348845,0.5876706694282198,0.5575566543986789,0.5476224799337441,0.8367128758271949,0.8331787459884817,0.13732456739289928,0.30149116338005133,0.8247109862246053,0.8707313537585224,0.43928976694266963,0.19321516160640606,0.716179460222913,0.6869285848143213,0.1680691178649801,0.15360444437038775,0.06555370726705727,0.8104477346170945,-0.13735076080336006,0.642912529338219,0.721513841500409,-0.007702573836537576,0.32494021704550075,0.6451032597729061,-0.10520163921834796,-0.2265577342680487,-0.23983029781647225,0.4875481684137169,-0.10260564218172748,-0.24201681854218146,0.40699226577654213,-0.1939149863609149,0.4761755143783303,-0.4385559319182278,-0.3592997835782744,-0.7169402744137233,-0.4098366816811673,-0.6672816928492039,-0.8023478964994311,0.27900026482746954,0.2642912440520889,-0.7091499505165318
6,1.5742672424926687,1.5150863870785218,0.7278419327381256,0.9964944703627617,1.5002545459427215,1.4865678256066284,0.9259794504112958,1.466874808719646,1.3663063226884864,0.9148873254724111,0.9057510119444705,1.3527977248568213,0.8079704578890714,0.8384429864681293,1.2665472347846536,1.3144965340722605,0.7125206010808025,1.2210929947275302,1.3768855792023729,0.7893146941989947,1.1628299124150048,1.162394284452073,1.3552394721605472,1.295849080348708,1.1162501509857687,1.121157619799322,1.1516673821018946,0.5059589096795405,1.1095834827579847,1.2763935485514946,1.0744683503851902,1.0257382532008723,1.2250279717522634,1.1967404894860807,1.2429986958746884,0.450559028306349,1.2772501589257377,0.9299471777093847,0.9815424509650496,1.1484569737393993,0.922502107892348,1.118676600519027,0.16379044846752674,1.1657017902181679,1.085174732989125,1.0694120966351144,0.7922044985951135,0.8187138496306856,0.7533613082012119,1.0592253746503677,0.7987099834573591,0.9609333533581229,0.7188118006895116,0.36830194175364156,0.9787612720162997,0.6689862160925388,0.6453131913882032,0.6092770457143706,0.5637546511438287,0.8728356089257613,0.5909131137678028,0.563076144892277,0.5188675871332901,0.8090092309929713,0.8428392704511919,0.1339736139694777,0.28226781004031376,0.820735675975733,0.880554898176156,0.41532723444719183,0.1540801149964989,0.7183452144551993,0.6854652195696562,0.15661761714268327,0.16154788639691126,0.04485080373687732,0.7715567011157027,-0.15652981310230554,0.685540949732474,0.7133508117896512,0.0028912430970730813,0.2696942258706597,0.6157451168520856,-0.10662005379654649,-0.18810710422566257,-0.24092184395403735,0.48303560031596443,-0.12280406876838214,-0.22905497483817264,0.44399016919458295,-0.22844673124114095,0.501477495773546,-0.44085827321351484,-0.3405116287150059,-0.7282875072232757,-0.4380436122347925,-0.6467486458454089,-0.7775509283687367,0.2890990340894363,0.2634575958271951,-0.7156893238259594
7,1.5707625375657972,1.5150690845220993,0.750025628423159,0.9929675975814565,1.4960957424045278,1.4810757258050549,0.9367359857054118,1.4505127278034595,1.370777858773356,0.9281191867617156,0.89898372823762,1.3354650382924615,0.8286347350177743,0.8572335613287924,1.2639094848457055,1.2685518164190848,0.6853642068675115,1.2254093644935964,1.3694505055269899,0.8032043568998729,1.1652407509333294,1.164157007459578,1.3257903821641532,1.3055876817209802,1.132621093954681,1.1036946575888291,1.1659421386749735,0.5225863189911305,1.1218424073411917,1.2715830339840295,1.0706474440483944,1.0499292997707566,1.2458414666063822,1.191689326562223,1.2247447308202306,0.45777396791287256,1.2632936245668331,0.9219225349177798,0.9775215085057057,1.1578004367951038,0.9215487058799628,1.113477355805893,0.18273860801990088,1.1669786333217926,1.051056788521752,1.0721673545214954,0.7852973474567932,0.8080545562072298,0.7361054475299005,1.0381088036565582,0.7694651280243261,0.9673524294564252,0.7378467356903973,0.38041859425711944,0.9894819156378407,0.6506699565730559,0.6151178629246767,0.621095369001463,0.5358568604716245,0.8958990778113793,0.6172062790937389,0.5819815599875185,0.5221438342005817,0.8339619930259128,0.8281398014566996,0.1557608963434209,0.29375134719753004,0.786390874786128,0.8530711046707852,0.4274853100924131,0.17232556330505375,0.7249620075658013,0.6794138483875806,0.16154802360353987,0.17591906652402345,0.07104430009477065,0.7846271012112327,-0.0890999061353958,0.6684855727420702,0.728412716506937,-0.0446980930107345,0.31260694128701655,0.6158756254559822,-0.12778984922182302,-0.20180646562670432,-0.2504922252002691,0.46746942330824476,-0.05076278444154356,-0.26255490088092054,0.40951897732552756,-0.19416782004632047,0.5117524889486725,-0.4574860686648985,-0.3338441442408206,-0.7576228025417415,-0.40704189461017937,-0.6708462412955876,-0.7786094007964336,0.2721233327991415,0.24462745638486605,-0.722680464551576
8,1.572113185422606,1.5090540777026875,0.7465782656982684,1.002415708906005,1.5049515552396806,1.476290995067037,0.9242943382390925,1.4513945524389769,1.3874406516039561,0.9005210961526529,0.883899823262363,1.3635291997743162,0.8499111778366537,0.821738066425493,1.257426766986709,1.2802994420066574,0.7308534374077719,1.2299533297863336,1.3774972823283225,0.7885156099015826,1.1776389170716384,1.1661568168199692,1.3478800495106276,1.3037685074583054,1.1092069386323364,1.0982717764697276,1.1512119456138001,0.530165207599614,1.1056821385692976,1.2645550947409636,1.0752543836053088,1.0747113620953779,1.2283771203073253,1.2072218577937865,1.236500658102752,0.44771411747170586,1.2717270910794578,0.9225846183998644,0.966359290303953,1.1657030384398752,0.9135165630745573,1.113525116843632,0.17415707171269015,1.1688850256851593,1.0500682221787971,1.0658498003252457,0.7793730589766631,0.8080038980630547,0.7698668038615634,1.0543501751071354,0.7924026048490046,0.9642407403428276,0.7340366737622509,0.37813376990825176,0.996478032484387,0.6523203636836734,0.6581637000484599,0.6071559660270599,0.5618314544181058,0.8928258131714981,0.6040706122095653,0.5894719911424952,0.535832239144961,0.838701555178636,0.8491846497040408,0.12907300044680398,0.27011667725158506,0.8161104763665655,0.8618789636067579,0.4414956750343754,0.17549471097139685,0.7113600673696949,0.6957412636639553,0.1215004353893878,0.13929597891176945,0.06405562904507803,0.7978992564276195,-0.14511367495400174,0.7038306283273874,0.7126138090116124,-0.02491774540757914,0.31585694120997754,0.6055035694980352,-0.12166030185407974,-0.21549006704462545,-0.2598088449211327,0.49468129883071843,-0.12407943344083008,-0.20791147829380696,0.41669209192293943,-0.18913899285094216,0.521848095023396,-0.4544003796930092,-0.3855317648627337,-0.7496678598001261,-0.43383388411531887,-0.6877867348624724,-0.7660852418762643,0.27647785708419714,0.29947492817016885,-0.7376923640530825
9,1.5810374100083482,1.5202524832791355,0.7527292757252403,1.0159397076416954,1.4982242483881518,1.4759692147924257,0.9289946752835464,1.4592831391745762,1.3722234163187934,0.8897298819088172,0.8927684140968102,1.3509979659714786,0.8342058097519949,0.8111906613765028,1.2626399247857238,1.2753625194613418,0.6996233729995258,1.2183374968751615,1.3448565735663787,0.7900690526289327,1.1666266859044736,1.1558756381430586,1.3401805060876262,1.2985966472521322,1.1003532938110288,1.1196332605745416,1.1717128413623046,0.5053484047300719,1.0996720164860003,1.2847546751402705,1.0295980959571784,1.0754265351316734,1.2375092006889685,1.1922577517119057,1.2501037018018233,0.4465056498629325,1.2635165033518256,0.9175033427707397,0.9690996642876507,1.1482939292660435,0.9180677509283625,1.1281505207236346,0.21942775724475913,1.1623010779294034,1.078396416943495,1.0792696190702136,0.7809445173731927,0.7870768580725374,0.7612923993046095,1.048392325005897,0.7759633896729493,0.9644937295701863,0.71759388255508,0.36927992630015094,1.0002848545129082,0.6542060888082853,0.642899132538836,0.6158626345144359,0.5579125586893318,0.8739035696466756,0.6199431184330731,0.5951507743232427,0.5242248458610959,0.8614277763206077,0.8414359499027327,0.14865186642061584,0.3183667139609122,0.8022883748646445,0.8648193730652722,0.4519802055154284,0.14890757959813258,0.7252788040494654,0.6707251731702781,0.16979341039241855,0.11613185685659538,0.07248707346458481,0.8197305543308461,-0.12330833288242753,0.6828808584415809,0.7132130641550813,-0.01454704373062177,0.3267783999894218,0.6513884572847548,-0.11866485624866253,-0.21208004307445927,-0.26533765686011246,0.4901061673940204,-0.11172147900497546,-0.2109076824049471,0.42209857019394387,-0.16884335097026848,0.49321801383774355,-0.42405222918988306,-0.36245674091748925,-0.7315753921355508,-0.43982222780892394,-0.6544900590158426,-0.7921292091722483,0.25835652176097107,0.23717461347003246,-0.6997826213545298
