trial,cf_mean_vae-ridge,cf_mean_cbas-ridge-0.1,cf_mean_cbas-ridge-0.2,cf_mean_cbas-ridge-0.3,cf_mean_cbas-ridge-0.4,cf_mean_cbas-ridge-0.5,cf_mean_cbas-ridge-0.6,cf_mean_cbas-ridge-0.7,cf_mean_cbas-ridge-0.8,cf_mean_cbas-ridge-0.9,cf_mean_dbas-ridge-0.1,cf_mean_dbas-ridge-0.2,cf_mean_adalead-ridge-0.2,cf_mean_adalead-ridge-0.15,cf_mean_adalead-ridge-0.1,cf_mean_adalead-ridge-0.05,cf_mean_adalead-ridge-0.01,cf_mean_biswas-ridge-0.02,cf_mean_biswas-ridge-0.015,cf_mean_biswas-ridge-0.01,cf_mean_biswas-ridge-0.005,cf_mean_pex-ridge,cf_mean_adalead-fc-0.2,cf_mean_adalead-fc-0.15,cf_mean_adalead-fc-0.1,cf_mean_adalead-fc-0.05,cf_mean_adalead-fc-0.01,cf_mean_biswas-fc-0.02,cf_mean_biswas-fc-0.015,cf_mean_biswas-fc-0.01,cf_mean_biswas-fc-0.005,cf_mean_pex-fc,cf_mean_cbas-fc-0.1,cf_mean_cbas-fc-0.2,cf_mean_cbas-fc-0.3,cf_mean_cbas-fc-0.4,cf_mean_cbas-fc-0.5,cf_mean_cbas-fc-0.6,cf_mean_cbas-fc-0.7,cf_mean_cbas-fc-0.8,cf_mean_cbas-fc-0.9,cf_mean_dbas-fc-0.1,cf_mean_dbas-fc-0.2,cf_mean_dbas-fc-0.3,cf_mean_dbas-fc-0.4,cf_mean_dbas-fc-0.5,cf_mean_dbas-fc-0.6,cf_mean_dbas-fc-0.7,cf_mean_dbas-fc-0.8,cf_mean_dbas-fc-0.9,cf_mean_adalead-cnn-0.2,cf_mean_adalead-cnn-0.15,cf_mean_adalead-cnn-0.1,cf_mean_adalead-cnn-0.05,cf_mean_adalead-cnn-0.01,cf_mean_biswas-cnn-0.02,cf_mean_biswas-cnn-0.015,cf_mean_biswas-cnn-0.01,cf_mean_biswas-cnn-0.005,cf_mean_pex-cnn,cf_mean_cbas-cnn-0.1,cf_mean_cbas-cnn-0.2,cf_mean_cbas-cnn-0.3,cf_mean_cbas-cnn-0.4,cf_mean_cbas-cnn-0.5,cf_mean_cbas-cnn-0.6,cf_mean_cbas-cnn-0.7,cf_mean_cbas-cnn-0.8,cf_mean_cbas-cnn-0.9,cf_mean_dbas-cnn-0.1,cf_mean_dbas-cnn-0.2,cf_mean_dbas-cnn-0.3,cf_mean_dbas-cnn-0.4,cf_mean_dbas-cnn-0.5,cf_mean_dbas-cnn-0.6,cf_mean_dbas-cnn-0.7,cf_mean_dbas-cnn-0.8,cf_mean_dbas-cnn-0.9
36,0.2841173829941937,0.2950587313196326,0.298533883475216,0.3003644274221184,0.3071347252671245,0.3100128810537964,0.3186391582332749,0.329715514852655,0.3618544237484954,0.4547229911163813,0.3115830120806731,0.4102927230885119,0.3992712205426287,0.4091792701880115,0.4160944956874607,0.4319117155032428,0.4282048622477227,0.3442101807570751,0.3544419281058536,0.3726772731649124,0.3909540806490455,0.3451794617273287,0.3838424212411961,0.3926484999347299,0.4010632573490549,0.4189568511859965,0.4166794385237302,0.3364830711435218,0.3478257889510545,0.3622155216955638,0.3831873698897433,0.3418165399977118,0.2892028277402577,0.2901239240283015,0.2923815643157799,0.2907160280245265,0.2911148541488718,0.2907134425179223,0.2920345446208418,0.2933339456667638,0.2965869628244796,0.3137516497792333,0.3153556790066095,0.3165850822023844,0.3249000824159774,0.3388589165671223,0.3446119249652183,0.355536292091492,0.3465467354615197,0.3526854032769009,0.3541408746485447,0.3596413353001992,0.3663712204623001,0.3808076571826905,0.383136609194173,0.3098490417796203,0.3178747804859134,0.3343822580749193,0.3529318444910701,0.3229190704136524,0.2877944431646095,0.2890085710253161,0.2885076784049503,0.2894639577748164,0.2875291862182486,0.2895117899786389,0.2901680917157241,0.2900008212531676,0.2895769688057302,0.3103993915774204,0.3106866694829746,0.3174944600425269,0.3129905746499807,0.3311590315850193,0.3078313537288087,0.3249451351418633,0.3220420336057964,0.3174537298819398
37,0.2864501047933484,0.2953824613856696,0.3009257457725569,0.3016388240942913,0.3086106151877212,0.3108657881123712,0.3192594353837432,0.3306917070093581,0.3597657242491331,0.4517026148967869,0.3108549053861691,0.4069647016720013,0.3989222702536759,0.4088647145631181,0.4167392097380669,0.4324970492321637,0.4271493638365846,0.3423151442008147,0.3528306397112604,0.3748694633767363,0.3895676943452121,0.3461867082630093,0.3825033214705778,0.3943550076298801,0.4021943660107255,0.4185055518157245,0.4156882975629718,0.3371430153092698,0.3461215677665236,0.3640174980854967,0.3822946897889142,0.3411236758105661,0.2883242748655465,0.2908375029259309,0.2911367646198503,0.2903240171112998,0.2913600467161136,0.2911078200457926,0.2923438794669699,0.2931176305545347,0.2945196821795289,0.3116124781514907,0.3161475059127692,0.3196390746527591,0.3240857892156268,0.3381412897012599,0.3442088711587551,0.3538331382332636,0.3467052815558082,0.3512927872607155,0.3534758138880935,0.3597704695215631,0.3658094967100092,0.3807753129191009,0.3838259730568887,0.3111579126851508,0.3188345137650613,0.3322993631972747,0.3545114033369703,0.3235095426253332,0.2876020781509015,0.2891502642481529,0.2895454353100603,0.2886559284784488,0.2886348371005216,0.2885228753711287,0.2898562668969528,0.2904867329388462,0.2896129643530893,0.3109811563410797,0.3118609774905486,0.3165187278155351,0.3137509451336929,0.3306832681517442,0.3078574800420457,0.3259385127282347,0.3222645382437291,0.3173060278821163
38,0.2846228207876826,0.2940945233083216,0.300787970949999,0.301259894958889,0.3079825699063333,0.3088400480953743,0.318097577377536,0.3310000775788079,0.3611095921144539,0.4530446465561217,0.3109268951044043,0.4075034689005424,0.3996634821548103,0.4102119388577649,0.4167339197115502,0.4317676799043304,0.427658424734773,0.343535786891466,0.3533177678516461,0.3727165054733969,0.3910524026520653,0.3450086568532767,0.3839465327715027,0.3931396077205069,0.4015818465188857,0.4178059736210269,0.4149217757063366,0.3346927427114667,0.3454213255222674,0.3619254123717991,0.3820590643390574,0.3426456725363863,0.28950520753173,0.2909792696998986,0.2910196506853754,0.2901159331024934,0.2912979301453196,0.2916585324236225,0.292051352187883,0.29445241424309,0.2942741372685381,0.310756968295674,0.3142265320233818,0.3157038705949943,0.3239515645864997,0.3360840040220363,0.344842831920473,0.3539725094757148,0.3486999554685374,0.3511223766988702,0.3532033772172274,0.3602213814305063,0.3659647121265937,0.3801916258911141,0.3832214065332052,0.3102488222780198,0.3175680300763615,0.3306342452425655,0.352565900240763,0.3242016328403183,0.2878397571515819,0.2884692461020183,0.2887423706665517,0.2893355051106678,0.2881830946560998,0.2888447303416807,0.2891176928042219,0.289422599110839,0.2890680981324463,0.3098674723790164,0.3099615598382447,0.3164154889987468,0.3130880690758553,0.3317039531170048,0.3076936881627002,0.3263432106772364,0.3224040975520778,0.3167952454404053
39,0.2848818568043618,0.2950799215639974,0.299433774202531,0.3004105115396275,0.3072600570778626,0.3098050118309597,0.3192131998972204,0.3307784577659457,0.359627881404692,0.4537142923770682,0.3101889058852698,0.4078586561361155,0.3989563397325164,0.4087815486618422,0.4171475272686543,0.4313920753167115,0.4278878544583494,0.341530339466231,0.3546045609983914,0.3710442938846568,0.3910167348988032,0.3452263483781579,0.3844583871162845,0.3927552496929954,0.4014408376987869,0.4191630804527625,0.4152937430651531,0.3348167382528032,0.3478670394234435,0.3631228788484523,0.3809718238532091,0.3417681859855429,0.2888462813341145,0.2912155519499321,0.2900925580047059,0.2892389902627553,0.2896139081419717,0.2907260260901438,0.2930942523997611,0.2919912266021381,0.2965380185472818,0.3114521216392408,0.3150705036245728,0.3173140507438753,0.3237291467062366,0.3376855773789365,0.3435239829211509,0.353821030718323,0.3459727901180279,0.3508356063634509,0.3525820508145049,0.3595874860225706,0.3660369089269532,0.3803771238274047,0.3834002410233355,0.3104029765434775,0.3191813297980023,0.3308042832935868,0.3528807303657987,0.3248797885913498,0.2871063685703586,0.2888364100369616,0.2877813520009541,0.2892812293947543,0.2874761695745864,0.2894963233889386,0.2889645719940578,0.2907439557478677,0.2896726453392471,0.309271823817301,0.3116400717734235,0.3158762760413772,0.312771770733325,0.3313031477673094,0.3088567920235838,0.3249008329384428,0.3223935910735022,0.3171387384632929
40,0.2858826234204036,0.2961337283813022,0.3004013446434802,0.3005566169442019,0.305957014351767,0.3100919069707611,0.3191936027451738,0.329668536852141,0.3616618351384072,0.4543835112298098,0.3120058502262007,0.4078944534550007,0.4006261781650284,0.4108246802940082,0.4160106289279374,0.4328030014096177,0.428319315890879,0.3421372707211286,0.3550113682340179,0.3725231647697588,0.3907699188848689,0.3458949979841291,0.3836603739427865,0.3919161484147543,0.401005272525905,0.4185805725381558,0.414682258821583,0.3344141029945732,0.347113536154669,0.3639331299357852,0.3812561413239144,0.3415963667751075,0.2876422443965676,0.292632639005166,0.291713746988712,0.2902541534659514,0.2913337097803946,0.2909345116076706,0.2924707627220727,0.2927909802273818,0.2948427978537399,0.3117991183034302,0.3117868973999372,0.3161819801194749,0.3233012485785698,0.338266910807721,0.3452502780260484,0.354268362426381,0.3488849689686194,0.3536627396113709,0.3530056628846433,0.3597977392948708,0.3651956614465177,0.3801465908113726,0.3832691843751229,0.3111539835264651,0.318025833807522,0.3329619345759227,0.3538029224192389,0.3239149593451783,0.287274692215214,0.2887588553944221,0.2896552714325829,0.2893810558667141,0.2892810988848918,0.2886507839352908,0.2896703857389447,0.2897971177639213,0.2893115022569777,0.310089736907177,0.3105671585982568,0.3157974085883775,0.3128095050512124,0.3317137647277083,0.3079617429808415,0.3250491919730494,0.3226577483720931,0.3181193488716174
41,0.2855156851631649,0.2947560257115495,0.300028117643955,0.3012372487951706,0.3071227552371764,0.3093153998970762,0.3195836148200741,0.3321730230825079,0.361422814584116,0.4527940485885771,0.3115222789895518,0.4089474426262224,0.3996136594648607,0.4098520698251971,0.4172006694957741,0.4314515089058389,0.4278474820967645,0.3431676554596808,0.3552202617705325,0.3719123792970777,0.3892841760714328,0.3438076260753602,0.3841220857754442,0.3940704680187736,0.4016016442053332,0.4187403260940293,0.4151243282756644,0.334661065923693,0.3487588836724246,0.3639092326935432,0.3813356595870815,0.3411701273016176,0.2885451788052813,0.2904518177800552,0.2928087380554501,0.2911145514565237,0.2899326274587185,0.2900535410245271,0.2905178252843954,0.2925014857606574,0.2950172668918698,0.3111474809104163,0.3153047133961683,0.3172279549623039,0.324593889783298,0.3370785513335078,0.3434563794695182,0.3524791033023292,0.3485604026485986,0.3507439980446676,0.352457905693908,0.359596552184473,0.3659524563294014,0.379729851660127,0.3829618905779388,0.3118466134297371,0.3180601664642497,0.3307840412013403,0.3538298473987494,0.3256972688918517,0.2884527343273938,0.2894992317579452,0.2886729221404426,0.2888270715867938,0.2884406042969651,0.2899312922505198,0.2886764736751818,0.2909346759256105,0.2891293556107053,0.3094538145310394,0.3120616162469002,0.3156650471285294,0.3139251580975979,0.3294185290316989,0.3073322949706706,0.3254756770048748,0.320270649840756,0.3171419402073367
42,0.2831279689717668,0.2944936889398002,0.2993733352051614,0.299921673699656,0.3056796308334126,0.3088130216604213,0.3163172385363797,0.3295393685851843,0.3624389865396117,0.4492476197558853,0.3101024993326409,0.4072487934145398,0.3995394868352692,0.4083753544894901,0.4159296678154363,0.4311817829719986,0.4268497107227327,0.3413911317845446,0.3527424261498774,0.3725499243565877,0.3899592414786249,0.3447062513431079,0.3840939506569159,0.3927528362611436,0.4001484708576273,0.4174891008345281,0.4135794609830404,0.3338264419326089,0.3456756046856676,0.3621603499466275,0.3807666896617094,0.3411647764616316,0.2889873855559227,0.2907760620040783,0.2918329913229802,0.2902004582118409,0.2896719729882813,0.2911028541588466,0.2911583388837032,0.2931729232059149,0.2944779284716363,0.3123864221634231,0.3124778787418056,0.3169887026296977,0.3239769646961938,0.3369771388447912,0.3448351633125365,0.3544492842495118,0.3470556005817835,0.3498294903094666,0.3527745297306275,0.359845962893887,0.3643763591642153,0.3795164065419327,0.3829848493425809,0.309489946964008,0.3182506387134711,0.3304076167977837,0.3533395462859343,0.3235564575596123,0.2865193064332337,0.2881590450965989,0.28763267491597,0.2885885262419951,0.2876261798850358,0.2885337665268774,0.2884753048204043,0.2892206450146697,0.2895583462478391,0.308269922325275,0.3119922320448449,0.3164897022311543,0.3129380304812681,0.3319737838850158,0.3071716068671701,0.3236702143239485,0.3210163706625185,0.3179130301786085
43,0.2853088383166487,0.2955081258881698,0.3005831584520046,0.3004464186033304,0.3076547198012478,0.3075225614231416,0.3188459384793213,0.3297187087087148,0.3619663505080384,0.4548676405644395,0.3106567564187082,0.4087549861320583,0.3988944800359636,0.4085549150166628,0.4162436226599416,0.4311730822865026,0.4267348824566915,0.3408447815637944,0.3519066374880946,0.3728072235040943,0.3903049300676556,0.3458210180918089,0.3835107292340868,0.3927098326379492,0.4008149921705154,0.4181014519114985,0.4139165612269788,0.3358810665687425,0.3454162900354595,0.362387632379744,0.381205462722688,0.3425614289357707,0.2882020212757519,0.2899662240597171,0.2905566627440468,0.2888949803189093,0.2895618329588528,0.2914354173345422,0.2920885380147672,0.2935128630847757,0.2947338378970762,0.312031873316108,0.3144201926045112,0.3157991122162003,0.3228778070788344,0.3376180081205246,0.3449814228189271,0.3551878207499784,0.3477865815251197,0.3513418149037596,0.352376916419591,0.3590173752296507,0.3658222141021003,0.3800455674788722,0.3831582341205841,0.3091709253731919,0.3178470923235218,0.3313328262633899,0.3539767458050331,0.3253878447154363,0.287579053578422,0.2879959822065807,0.2892899121217488,0.290433291895707,0.2876449918821535,0.289740683624378,0.2895328367301415,0.2895508442000882,0.2890559440450577,0.3084197458199981,0.3116865075261691,0.3165196868550954,0.312804397772611,0.3309399336196393,0.3077923228088987,0.3253047575429549,0.3222630376564817,0.3174109127451818
44,0.2838192694039593,0.2944332301814863,0.3003106622455249,0.3013902562534005,0.3082053880102177,0.3096297943278975,0.3194939204647193,0.3320253326660831,0.3626880456565571,0.4567918734272193,0.310151691201264,0.4106118157193222,0.3999251916700857,0.4104075129108748,0.4168392607214007,0.4321673416480538,0.4275917491180599,0.3433960542633573,0.353078858773184,0.3726343062653101,0.3901588653609008,0.3451312571250999,0.3836218643554865,0.3938279980665713,0.4011439050450006,0.4178849760743661,0.4154635287934557,0.3348723857519983,0.3475169317939308,0.3626050265975051,0.381411200541962,0.3399526790016848,0.2888435138297804,0.2902885653487623,0.2917905964208074,0.2901755569127202,0.2915401440745569,0.2908358557540049,0.2917578395832932,0.2927121059342972,0.2943823356640573,0.3130090594252455,0.3131783829506065,0.3167981686265363,0.3254463169556563,0.3393571861509697,0.3436417463503711,0.3531849947778065,0.3476458488415807,0.3510928970590873,0.3539170519360059,0.3608468753325258,0.3661125761040932,0.3808529381588502,0.3834900596090512,0.3105166652886462,0.3181868426222573,0.3320137884452014,0.35388196479592,0.322954500783104,0.287807644327423,0.2902967653182856,0.2895070177519789,0.2898339720183158,0.290149623885315,0.290665763462992,0.2894307802236004,0.2910714790176936,0.2891873147522676,0.310367541857955,0.3114235192452356,0.3162173952022368,0.3141439504067697,0.3330867363678608,0.3085883340606714,0.3258989204892049,0.3232146814405718,0.3172373252569789
45,0.2844015177055423,0.2958610193609288,0.3008341087492776,0.3013701697162055,0.3094765408176206,0.3094574531539542,0.32051142544703,0.3295183212515061,0.3619371928578517,0.4538121342182346,0.3116630467765318,0.4115165414658966,0.4010641199430408,0.4110256628011015,0.4180975083640387,0.4331431862745946,0.4289450202585491,0.3432820499067621,0.3533994509199492,0.3741658626567003,0.3925115389443172,0.3443607790445315,0.3862648162679369,0.3941918213518408,0.4031914058544104,0.419328428769875,0.4171897478927656,0.33474484448015,0.3453963636735687,0.3657468896360353,0.3827075729922163,0.3423526720427358,0.2895671257982392,0.2931343779007394,0.2921864670624355,0.2904365683974184,0.2920293169703971,0.2920831120388384,0.2933112371497185,0.2951869059806672,0.2961413106998188,0.3135665471945582,0.3150834367225096,0.3170060737016529,0.3252157162496677,0.3396076328517209,0.3450362412270792,0.3552293892368554,0.346908784207301,0.3545935752116563,0.353741998298064,0.3611394028131569,0.3662065159861205,0.3818396381696489,0.38407691959892,0.3121916842195791,0.320623787704882,0.3326785241312976,0.3553847674344588,0.3253699689246991,0.287988936120513,0.2897112325959938,0.290160086675551,0.2890470929830179,0.289321631917032,0.2903833279695902,0.2906533334155129,0.2906285948811433,0.2901036928849159,0.3111407055947257,0.3121019391513404,0.3168566805504419,0.3137942927218731,0.3331381726428026,0.30847526178603,0.326347211286907,0.3236537557180925,0.3191831098624105
46,0.2832131103609063,0.2947212532914744,0.3006419149461462,0.3011025295736879,0.3069291355581577,0.3090510118063196,0.3179584733884057,0.3324078088900998,0.3615160252864918,0.4512307112764259,0.3110063565770717,0.4075110121598173,0.4007427506225215,0.4086796554751943,0.4169428614530608,0.4316511366454696,0.4288956059726043,0.3422208092729222,0.3538773701601267,0.3727951158537534,0.3910076977907431,0.3449289973774326,0.3828813713525636,0.3923173094396412,0.4006538533613754,0.4192870689747657,0.4153611018779178,0.3353415937997827,0.3474744991584314,0.3634416230917554,0.383475981939073,0.3397402822214748,0.2894186942876851,0.2929641242475401,0.2925730231390038,0.2900145137648653,0.2912144655930669,0.2911777094960514,0.2926021814761065,0.2936789215747188,0.2941454936839935,0.312638457220721,0.31560308405914,0.3169014124118929,0.3235371553666035,0.3369049826452932,0.3439052186606659,0.3524190874387186,0.3489721331016904,0.3514785972955911,0.353060572331882,0.3601831502198448,0.3653800226683754,0.380100209196627,0.3825891293600293,0.3115509115771848,0.3177852449173852,0.3315753000865206,0.3535704197643089,0.3243515240684397,0.287738900575723,0.2896067305864275,0.2902146230775261,0.2890763556016289,0.2873940833355264,0.2886253420219736,0.2882046411423161,0.2899829531427391,0.2902091228771169,0.3087403134172687,0.3100406207673898,0.3168103150654291,0.3125713236662445,0.3308094059194816,0.307384729363315,0.3257199814822762,0.3210808694592235,0.3189977321801881
47,0.2837319898177532,0.2967731226929188,0.299815045982929,0.302140007647031,0.3071725217691473,0.3101992936513944,0.3201844945832175,0.3318926088374443,0.3604738515847802,0.4529927373356042,0.3113732923211714,0.4091382983612854,0.3995064101481538,0.4101120421692433,0.4174467592640569,0.4333792999321422,0.4294354290792604,0.3434976299185084,0.3529518023477226,0.373201211877826,0.39064317958366,0.3473837624523097,0.3848776102501827,0.392864961504492,0.4021513186777667,0.4187683256719742,0.4154174992290347,0.3337514357328701,0.3454647698461914,0.3627040930852218,0.3821458112423771,0.3414481823617032,0.2886207384250146,0.2897160470165772,0.2933013890277976,0.2911391901567606,0.2899743630653083,0.2911516597440072,0.2922046247495689,0.293621492645987,0.2948748142653202,0.3130002000521684,0.3153009301959912,0.3173145966224375,0.3241854375308403,0.3388423864259667,0.3437534816197191,0.3543447623284368,0.3459078300792351,0.3536522134204345,0.353668039859032,0.3592494226655545,0.3659581310808876,0.380698700250123,0.3841331440097402,0.3117285031060488,0.3182944365096972,0.3321379998047301,0.3530526984212616,0.3245050918540756,0.2873292038650414,0.288611187822924,0.289905945220699,0.2894766215289976,0.2891083409610526,0.2898939863974958,0.2885614207916689,0.2903480214667748,0.2909631654728427,0.3105175398567098,0.3112909446834112,0.3173531978674581,0.3139766088874384,0.3299674673829247,0.3082577164623186,0.3241950993609334,0.3224325518284272,0.3174102006733934
48,0.2841231505243968,0.2951237351174294,0.301197758259247,0.3007518599307437,0.3075463942398314,0.3091659735780711,0.3196003752845868,0.3309175853410617,0.3621642080789379,0.4559937386718006,0.3118908713597976,0.4111735824963773,0.3998720377758101,0.4105440227200977,0.4167718038087175,0.4322548554722884,0.4274120092629019,0.3445787339554122,0.3540493579429627,0.3727059741711865,0.3906919501069026,0.3468452514548128,0.3837607521670324,0.3930625566141513,0.4010046234769165,0.4174848106595487,0.4157512685088951,0.3345358314108513,0.3484278304450541,0.3623051065441385,0.3818271356625189,0.3420687231326181,0.2896402950678284,0.2907287109858527,0.291595958258065,0.2907566257050006,0.2911617715785675,0.2916155266425823,0.2921927294862849,0.2921354609021655,0.2967083872301017,0.3119100325831883,0.3136356340143568,0.3168873731922152,0.3243728162632798,0.3380414652281606,0.3454140297689377,0.3538901287785105,0.3475053816995642,0.3533311268515692,0.3526210982604629,0.3606096986837954,0.3657893438676642,0.3800349246599379,0.3831859851141018,0.311878075638642,0.3189701483980605,0.3311338330771299,0.353248554859434,0.322665888546172,0.2883380077765768,0.2886362270699349,0.2890201008205771,0.2893793391143988,0.2885249134845011,0.2902155972435279,0.2900137580378832,0.2889260039934141,0.2904443972980214,0.3084856438365117,0.3117127081872674,0.3173241176863189,0.3139893442539071,0.329823261540894,0.3079497267603654,0.3253016206387634,0.3232203272772077,0.3176922546365125
49,0.2844725713618006,0.2954360879809554,0.3009752379441722,0.3004915814613398,0.3093997278025215,0.3103660198544773,0.3178195630384133,0.3325926002634637,0.3622151080410801,0.4525476318842434,0.3118456787671738,0.4079289322441913,0.4004365183368024,0.4110100129392544,0.416983560651216,0.4315868003511046,0.4272844698370066,0.3434979618527842,0.3521147602468817,0.3743297284898836,0.3908304861571033,0.3449592159366298,0.3847155168200207,0.3932373561975657,0.401042504944417,0.4188699441587483,0.4159642606340256,0.3349049268477066,0.3451789542111836,0.3639142065819585,0.3820427071388393,0.340365063019684,0.2882920669470598,0.2902754729747298,0.2914393978017935,0.2910414743681772,0.2902233860746808,0.2910049692113818,0.2919159098839985,0.2930321468328217,0.2942179633309304,0.3121276958066547,0.3140240591919084,0.3158098707311355,0.3241160653665171,0.3380178844308773,0.3420692036511427,0.3539140638309719,0.3463960956756469,0.351150098581549,0.3534200931735705,0.3596824097094843,0.3654236125290502,0.379649603552521,0.3833574935585,0.3098083105034561,0.317325874297356,0.3310576422465918,0.3529108725183462,0.3238614773485024,0.2879084829491615,0.2893004031001369,0.2892699418220725,0.2890315872539959,0.2889310143000286,0.2885455426189202,0.2886142890790734,0.2894788064688929,0.2882021532081244,0.3099649515735118,0.3119383813298599,0.3165797924191587,0.3131903006395671,0.3304663000917102,0.3080665721879218,0.3256225633073931,0.3219217193995692,0.3182289656318273
50,0.285543672895395,0.2941603402305246,0.2988565834911604,0.3007433897198207,0.3078634153794693,0.3080321627978691,0.3203450648517061,0.3296638865416494,0.360020904564888,0.453979571914219,0.3100708615174143,0.4106144510497771,0.3996490008057386,0.4091894466387545,0.4171263411412703,0.4316696730546142,0.4276305822356477,0.342178198052769,0.3507246929809992,0.3716072068955399,0.390611110025304,0.3430112050520673,0.3841796779330247,0.3914392150533679,0.4001444062307088,0.4174653470744436,0.4139490352753124,0.3341939026902099,0.3469475720432688,0.3631798131793363,0.3811204990552417,0.3417542094112075,0.2878779794383471,0.2900634553541133,0.2909839864491029,0.2884132620833413,0.2893944204526497,0.289790894672236,0.2913331128035231,0.2931653485936012,0.2937706879769723,0.3114819056730229,0.3131684268895907,0.3150635299658141,0.3243057875249434,0.3370199997296815,0.3426389906823652,0.3529637396088064,0.3455466117741912,0.3497721712941575,0.353199941646085,0.3593003715579876,0.3657043511699908,0.3791989807620573,0.3825337418193734,0.3101869048057758,0.3174307432753365,0.3314407127554425,0.3523823645633099,0.3232065838233859,0.28621004883502,0.287734232231506,0.2884375937042301,0.2881438122645358,0.2880130852014483,0.2890128434474765,0.2883890925161922,0.2898823861855035,0.289376464236356,0.3079596724141761,0.3101326888921807,0.3149470868848603,0.312763031858032,0.330735434838496,0.3076109065278215,0.3238083703111211,0.3199493344529304,0.316744490733255
51,0.2837509880505212,0.2951810373545312,0.2995419755240949,0.3010018372468847,0.3075901961800324,0.3091665400472142,0.3185121881120885,0.3312064196996821,0.3618721628044701,0.4541897894937801,0.3098209718126675,0.4077908637442062,0.4002762701464896,0.4085393713325553,0.418625688107243,0.431805005481127,0.4284495553321177,0.3441778015915479,0.3531872001947345,0.3718765903943185,0.3897327861105315,0.3460353840540477,0.3855152821862959,0.393054129067083,0.400607778503606,0.4189188857765774,0.4158376474666109,0.3345722419829298,0.3480952861485484,0.3618532861001365,0.3835959443658973,0.342479529395843,0.2883071547768359,0.2899845971419624,0.2912095893188602,0.289974941641148,0.291366365903666,0.2917688581206822,0.2923139844645213,0.2933254297000183,0.294081509096572,0.3105914554271567,0.3137766231796265,0.3167405564482938,0.3229574913948995,0.3385089980345767,0.3451072585138637,0.3560830734349887,0.3475463264305223,0.351603973259156,0.3532502483630191,0.3602603598916737,0.3656723411741686,0.3805392255421154,0.3834929975399194,0.3088840486909213,0.3191091562959286,0.3316451011703866,0.3532210941812447,0.3227308647504125,0.2875855660273422,0.2895710235219305,0.288928216973246,0.2891242844059248,0.2884239206812555,0.2888567416551049,0.2893065829929043,0.2906995747051075,0.2901879295422606,0.3092942316556907,0.3103267135339249,0.3146911098266395,0.3139472525622818,0.3305268656154416,0.3076373949105235,0.3252597369982853,0.3214847068783342,0.3168396583439704
52,0.2843417817036735,0.2941200817018662,0.2999513719826715,0.3007831242237763,0.3095334899280969,0.3101826158391583,0.3195761572106439,0.3311408789996389,0.3613352161395204,0.4548910433789734,0.3108679936799225,0.4089322225827607,0.4006896428779453,0.4094592436099442,0.4176146606776315,0.4320466485270229,0.4291011002655797,0.3425539163598011,0.3522373504465069,0.3711825619811676,0.389630766795628,0.3454456325136487,0.3838504150985696,0.3938409765410409,0.401597306826419,0.4186600979242565,0.4146550020160186,0.3343885805696934,0.3469070645218554,0.3636410298281431,0.3822038864015581,0.3410952132881878,0.2887350360478564,0.291537651308549,0.2911555300785217,0.2900584821038715,0.2899753831123354,0.2907245995856491,0.2917461869097406,0.2937863435105167,0.2955609625452158,0.3136327220349467,0.3133504255681509,0.3172966756726879,0.3238171797525542,0.3386682231815973,0.3445238176275445,0.3533822037525118,0.3465348357859969,0.3503786765725854,0.3523870711669293,0.3598639611399998,0.3659369019910337,0.3809263642649882,0.3826571421250089,0.3118887145144871,0.3184763527605903,0.3309518976023511,0.3547330444756347,0.3226098087087957,0.2877727509426734,0.2895899962705595,0.2884884485863315,0.2890313095177874,0.2888190083560255,0.289383919250023,0.2884637303981603,0.2903449778504368,0.2892761343521636,0.3091288946758977,0.3104644090814775,0.3159891402054123,0.3133030700227815,0.3317334745272388,0.3072139703639551,0.3250303368019275,0.3214186332851222,0.3185085232731194
53,0.2860842535055441,0.2944486330852645,0.2990942617179337,0.3015626759615189,0.3085821324212702,0.3088969961834006,0.3192947135402398,0.3318615023383138,0.3611671279606939,0.4542212372647595,0.3112485031348468,0.4083418899828265,0.3991892413053272,0.4093766192475618,0.4170225897250472,0.4324651559822708,0.4283217300900792,0.3431162212563466,0.3527993331557695,0.3724293735999434,0.3897751464959295,0.3464293016405088,0.3838027920856654,0.3918756965633206,0.4017955371213904,0.4179003147965721,0.4148224926491536,0.3344036885103877,0.3469731955483647,0.3621093450585314,0.3807089541247623,0.342360079714456,0.288193227744645,0.2906997771854131,0.2919639069649805,0.2913997446563007,0.2893271804491207,0.2911724926566314,0.2911531125526944,0.2928858735143809,0.2952315694787646,0.3129499926906772,0.3129150253234477,0.3167644105929892,0.325274581016104,0.3367344934772177,0.3438344444005613,0.352590001521152,0.3465273054620383,0.3519744494972954,0.3529219685570125,0.3591469280512307,0.3651272932575393,0.3804580699139409,0.3830811653886581,0.3108504145777921,0.3185418419903916,0.3307700650396479,0.3531341915422679,0.323668248791039,0.2871635176433255,0.2889674346464178,0.2892460752655781,0.2884869419794142,0.2875690150608053,0.2891931887005386,0.2888677450898166,0.2896124443221465,0.2889207287599417,0.3086659017132828,0.3117000280506494,0.3163596360323819,0.3126231005107799,0.3301591373055486,0.3082998420703692,0.3238870366831189,0.3224544343130891,0.3188637710679164
