trial,cf_mean_vae-ridge,cf_mean_adalead-ridge-0.2,cf_mean_adalead-ridge-0.15,cf_mean_adalead-ridge-0.1,cf_mean_adalead-ridge-0.05,cf_mean_adalead-ridge-0.01,cf_mean_biswas-ridge-0.02,cf_mean_biswas-ridge-0.015,cf_mean_biswas-ridge-0.01,cf_mean_biswas-ridge-0.005,cf_mean_pex-ridge,cf_mean_cbas-ridge-0.1,cf_mean_cbas-ridge-0.2,cf_mean_cbas-ridge-0.3,cf_mean_cbas-ridge-0.4,cf_mean_cbas-ridge-0.5,cf_mean_cbas-ridge-0.6,cf_mean_cbas-ridge-0.7,cf_mean_cbas-ridge-0.8,cf_mean_cbas-ridge-0.9,cf_mean_dbas-ridge-0.1,cf_mean_dbas-ridge-0.2,cf_mean_adalead-fc-0.2,cf_mean_adalead-fc-0.15,cf_mean_adalead-fc-0.1,cf_mean_adalead-fc-0.05,cf_mean_adalead-fc-0.01,cf_mean_biswas-fc-0.02,cf_mean_biswas-fc-0.015,cf_mean_biswas-fc-0.01,cf_mean_biswas-fc-0.005,cf_mean_pex-fc,cf_mean_cbas-fc-0.1,cf_mean_cbas-fc-0.2,cf_mean_cbas-fc-0.3,cf_mean_cbas-fc-0.4,cf_mean_cbas-fc-0.5,cf_mean_cbas-fc-0.6,cf_mean_cbas-fc-0.7,cf_mean_cbas-fc-0.8,cf_mean_cbas-fc-0.9,cf_mean_dbas-fc-0.1,cf_mean_dbas-fc-0.2,cf_mean_dbas-fc-0.3,cf_mean_dbas-fc-0.4,cf_mean_dbas-fc-0.5,cf_mean_dbas-fc-0.6,cf_mean_dbas-fc-0.7,cf_mean_dbas-fc-0.8,cf_mean_dbas-fc-0.9,cf_mean_adalead-cnn-0.2,cf_mean_adalead-cnn-0.15,cf_mean_adalead-cnn-0.1,cf_mean_adalead-cnn-0.05,cf_mean_adalead-cnn-0.01,cf_mean_biswas-cnn-0.02,cf_mean_biswas-cnn-0.015,cf_mean_biswas-cnn-0.01,cf_mean_biswas-cnn-0.005,cf_mean_pex-cnn,cf_mean_cbas-cnn-0.1,cf_mean_cbas-cnn-0.2,cf_mean_cbas-cnn-0.3,cf_mean_cbas-cnn-0.4,cf_mean_cbas-cnn-0.5,cf_mean_cbas-cnn-0.6,cf_mean_cbas-cnn-0.7,cf_mean_cbas-cnn-0.8,cf_mean_cbas-cnn-0.9,cf_mean_dbas-cnn-0.1,cf_mean_dbas-cnn-0.2,cf_mean_dbas-cnn-0.3,cf_mean_dbas-cnn-0.4,cf_mean_dbas-cnn-0.5,cf_mean_dbas-cnn-0.6,cf_mean_dbas-cnn-0.7,cf_mean_dbas-cnn-0.8,cf_mean_dbas-cnn-0.9
10,0.2854863477536508,0.40146445615220694,0.4098719205364548,0.41750754313321337,0.4317631664102486,0.4287589621925998,0.3444415964535925,0.3529689494192478,0.371843113745922,0.39148377981591564,0.3464029488284182,0.29525771600524536,0.3009702975648795,0.3006388597525891,0.3078433960118828,0.30885003638498026,0.3179396804739765,0.3307850937982926,0.3614382157128812,0.4526909245992496,0.31169744887642437,0.4091149519646925,0.38449665084021245,0.39296748802177683,0.4016398625549583,0.41950424810353015,0.4155475466602709,0.3347971672804919,0.34814861134180486,0.36357301121202884,0.3824590519566971,0.34225198813578256,0.29083688817273945,0.2912908963323413,0.2916594000955041,0.2901704021204522,0.29117245738862396,0.2917995986067796,0.2921199246570828,0.29255866691284393,0.29613538004618284,0.31197246712517934,0.3136448675467653,0.31634469080600147,0.325225970929171,0.33709005513082435,0.3425139272615344,0.3553451467759719,0.34980654257453175,0.35156109720127404,0.352801208667727,0.3596077621251702,0.3654399684911684,0.3801173987359181,0.3833329181307458,0.30992872513731573,0.3183459104196905,0.3317883807572289,0.35336879546962685,0.3242424132693025,0.2869894659808567,0.28938394937213635,0.2880351676523106,0.2891021266312935,0.28803229759617865,0.28998529693250347,0.2894910758703536,0.2896647498552228,0.2897661565988918,0.3106628485442163,0.31040002742300604,0.31563964633758185,0.31252783880525037,0.3313894991142805,0.3071420876102545,0.3248443855426389,0.3229969721858015,0.3166110686808148
11,0.2862581588172901,0.39819433976324203,0.4099350995132718,0.41665866163907544,0.43270506537862524,0.427904385637211,0.3436194561952341,0.3531255927466159,0.37204274463209674,0.3907826560549247,0.3449891855131425,0.2957438749452496,0.29955334445826476,0.30121306818022153,0.30836061711521773,0.3100648232561485,0.32011564440588713,0.32970026726011614,0.3618755787645197,0.45408806221302034,0.3128469126087468,0.40651696624239764,0.38363108614876784,0.39245045701313996,0.400702045355975,0.418156002333104,0.41402626837330936,0.33529384021453273,0.34759491485843735,0.3631562671486829,0.3813579738216921,0.34022859042210907,0.2879958377591299,0.29184807135174334,0.291341429463087,0.2871530704587092,0.29063332820158677,0.2912434670317216,0.2907605150717766,0.29294051325336445,0.2938495012291284,0.3122302817229105,0.31428629289977594,0.3165760520301778,0.32289507157739217,0.337583616701106,0.34293286179590304,0.3527835130026394,0.34768788893248753,0.3495269575479388,0.35289100721105116,0.3586625575133179,0.36554585649652993,0.3802018326494489,0.383123239294681,0.310486362302948,0.31700433836594755,0.3311319962691913,0.353172116061633,0.3241843447272592,0.28725959783554783,0.2896556646846387,0.2868539075143199,0.28905586348730694,0.28762519446821844,0.2890708875745102,0.28903893336416314,0.28991297422333806,0.29025940755479485,0.3094154376232109,0.310843443069541,0.3164499631153232,0.3133381822390435,0.33167248510405295,0.30826121470184437,0.3243576516211248,0.3204565912757124,0.31740360180640087
12,0.28569351080103045,0.4010152509130614,0.4105260506264046,0.4174012381836391,0.4327465966044315,0.4282893753867447,0.3451308256076275,0.3560691192389687,0.37462013586471477,0.39071523883692083,0.34680560683545114,0.2961196610243853,0.30110669549329705,0.30267986717925205,0.30845186150483517,0.3107651282779216,0.31741146103469714,0.3320180448271468,0.3612278150253403,0.45558530089379184,0.31258591222410853,0.4109560134057541,0.38461439238522915,0.3929736732802056,0.4014176198416748,0.41877734429723873,0.4161795514127392,0.3348464010708824,0.3472343909639466,0.36451667916733527,0.38192296530833386,0.3409445427344792,0.28896453328943855,0.2916730842748977,0.29237788584851376,0.289417657729145,0.2905532415042419,0.29142992001839785,0.2928914064657747,0.2934227373288379,0.2951944869975462,0.3127932216526165,0.3155508467691572,0.3168826949137182,0.3241128623842042,0.33836954917011,0.3450163867150936,0.35367335209401224,0.3477792713781085,0.3533352927081545,0.3541190776729516,0.36027425709370103,0.36656828076840164,0.380690623085163,0.3834272297850769,0.3114886177178098,0.31871085420978196,0.33252012910731765,0.3548558050647664,0.32436847400519886,0.2876711378495872,0.2893964835536829,0.28872180749928145,0.28982879254040655,0.2888717811265032,0.2906707570135814,0.28913062202078615,0.2902663139694664,0.29023092005711715,0.31048205873412227,0.3119791357350207,0.31616302914863625,0.3126094730642889,0.3308430390654646,0.30755825820054666,0.32484797375192465,0.32056500027600326,0.3186110036284168
13,0.2846053880512013,0.40066829385732183,0.4092644670735907,0.41807920275543586,0.43115438235310094,0.42867456878777926,0.343136934717602,0.3533966745486094,0.37207049554415295,0.3908727723607801,0.3458225727983874,0.29457526561302333,0.2995463020540054,0.3006982245071267,0.30746206601158543,0.3104028747447256,0.31840205411715994,0.33069593999574853,0.3615713478806167,0.45298193222228766,0.31043762732747754,0.40921994601586814,0.38409193170729083,0.39288292316949636,0.400462685748501,0.4166048507570957,0.41479819470054585,0.33350684715520423,0.3457813673589476,0.3636890006440421,0.3817376765403924,0.3389221066921632,0.2882609409655872,0.2912533108793316,0.2902200514958155,0.290176462444319,0.2908166444756011,0.2908680270946828,0.2918342718781017,0.2934214473409013,0.29733720679764214,0.3123155240887915,0.3140495250600799,0.3163556816347335,0.324265136968778,0.3375735188716108,0.34259394772318535,0.35351200568921465,0.3451218760828552,0.35108626701431933,0.35340601145651135,0.3591307244008496,0.3659859500683757,0.3797594735213216,0.38350703788878887,0.31084518725333693,0.31827841987836464,0.33141600814308825,0.3534965968033758,0.32331370497522016,0.28740880467640506,0.28855689056153283,0.28813954759552257,0.289024314545061,0.28763309459742825,0.2887721638189804,0.28786623343291345,0.2904022943140165,0.2897906526785765,0.31001098939908345,0.3114093213872686,0.3149859441527127,0.3127504145568964,0.33013128168370376,0.30668663475617214,0.3250082968641141,0.32180103099604035,0.31687680408637753
14,0.28405242767425615,0.3995514663060058,0.40988267756193386,0.41784929263462994,0.4319905351685353,0.42965407942743916,0.34475083406720064,0.35304216448383263,0.3732329973166126,0.3914204365052261,0.3417357941698567,0.2959891222621418,0.3014031217547166,0.30122617939941265,0.3064050389138707,0.30938599345444495,0.3189883054699784,0.3312538399873312,0.3603650570683094,0.45389902535201987,0.3119139594320325,0.41028396530937494,0.3843088797282645,0.3925894086610739,0.40120644917597154,0.41842288839154085,0.41424255157910955,0.3351707007458781,0.34680115671465245,0.3635520561186639,0.38032904516661015,0.3405835742625211,0.28850958585856484,0.2921676572498301,0.2916452653975131,0.2889285066680127,0.2915174275025599,0.29012052417640266,0.2896142735928906,0.2932786299428882,0.2956802564364623,0.31274463802714164,0.315545822753352,0.31651293149042214,0.32618790269728787,0.33849281351013144,0.3452829284788162,0.3551924720002561,0.3471663832375683,0.35104867296853876,0.3532450983281219,0.35924287154325796,0.3657394042390413,0.38014759949638166,0.383259819324413,0.3099943405322878,0.31809711317550693,0.3318467652851416,0.3534432630687083,0.32281026578151106,0.2870871167728632,0.29070029938677466,0.28914132479398025,0.28919495397816475,0.2886691250533873,0.2889190700289914,0.28937535295884775,0.2903195138646302,0.29044701548231044,0.3100695222140218,0.3120503320282428,0.31683616761332967,0.3140979457947422,0.3298119282201511,0.30643397602171196,0.3258071786899391,0.32208683080772976,0.3168513187925042
15,0.2844187374528053,0.4001594822412907,0.4098913322921676,0.41683232035356516,0.43349391759027117,0.42962898583699644,0.3439369576016873,0.3534779040866691,0.37528922102619094,0.39056299928994426,0.34805285371921685,0.29576160156068054,0.3016549284799636,0.30268112208502773,0.30922146966928515,0.3121817695454265,0.31839712141896837,0.33030916446611264,0.36178062566509855,0.4574847167164215,0.3133992763068584,0.40731618505694744,0.3860409617601705,0.39375398444020693,0.40330641977999915,0.4185013342475701,0.4157310315758975,0.3363773376537807,0.3480344937862813,0.36499772487760396,0.383467281105464,0.3408147359599483,0.2889675890049104,0.2920670901961154,0.2925789705929425,0.289606637192668,0.291819964797504,0.29273357561377783,0.2921005850218129,0.2940655406338698,0.29557039399870505,0.3146509889229713,0.3145776976542853,0.31756828246472113,0.32670858491137167,0.3391376741125455,0.3436554837756986,0.35358705187362666,0.34705033634199584,0.35178441457927045,0.3543464146648189,0.36031575958199735,0.3665124172478902,0.38108724758823076,0.38462889788628324,0.31089307503880687,0.3185564734822007,0.3331133043139672,0.35413268215303817,0.32482274910139314,0.28845784031750965,0.28915124889552307,0.2899372210220555,0.29052943055789276,0.2886277398064917,0.2900497183085292,0.290651814833533,0.29072049882002954,0.29075905268617863,0.311124033725836,0.3117115173452369,0.3163761198765117,0.3140909750900146,0.3316124794021047,0.30720307815054376,0.3253143732822008,0.3222090639405833,0.3180570457811749
16,0.2842514115010186,0.4001039909443397,0.4098010177550983,0.41828041864798354,0.4316018160043514,0.42880183884470374,0.34188834181995986,0.35396171940385013,0.3729104540391801,0.3908375772040406,0.3448846797670129,0.29463148735644495,0.3006641357748089,0.30167473690620167,0.3070387965720221,0.30890189627396514,0.3186960844250924,0.3306376973675235,0.3635775570864782,0.45341559471500786,0.3125821599112295,0.4093101898633938,0.3834014622806759,0.3936459692726487,0.4016358060263519,0.41726536722861624,0.41589782003922904,0.3349837059196252,0.34733116591544594,0.3628975931241579,0.3823955180840166,0.3405691619022184,0.2894873141324173,0.2905505035179531,0.2926834149747854,0.29113057473703685,0.29236806044924274,0.2899755066399878,0.29274678323049635,0.29464544574828266,0.2948733415444601,0.3108852440626363,0.3156479205104581,0.31713532684487267,0.32476118569009665,0.3404920173434682,0.3441228982558911,0.35491021044679294,0.34623935940422823,0.3521627507021248,0.3532711975035252,0.3600398315811246,0.3657202261401064,0.38090235491440716,0.3843883801282931,0.3112035606654756,0.3180659889745972,0.33237938678221496,0.354054422991014,0.3246931207215117,0.2873743668177442,0.28934512806333956,0.2887002473823156,0.2890074294835936,0.28932068622172585,0.2897553565857345,0.28933529505125277,0.2914788338811617,0.2893806463604954,0.31006498476963257,0.3122893029896626,0.31700202997618254,0.31365232776716734,0.3312536266037599,0.3083978374885638,0.3248351574752636,0.3226579461094897,0.31927491815224474
17,0.2853046838649447,0.39958020843880826,0.4105543258197378,0.41721673361663647,0.4322182110806069,0.42810241724752485,0.3424193024123829,0.35353236358652457,0.37181041405031173,0.39034567787741187,0.3456682041289064,0.29497411799822393,0.3000468420086978,0.30113586832859235,0.30853858962848835,0.30849329954118243,0.3185177625774328,0.3302318740603838,0.3607046956211174,0.45578490289418305,0.31146646750991414,0.4088329438923726,0.38289203260301397,0.39313691098788095,0.401520151248305,0.41843385103388336,0.41453714044154927,0.3347080866645645,0.346499942234595,0.3638221800049944,0.3814495519694493,0.3414154370188428,0.289356394946074,0.29072215742010354,0.2900859660270406,0.28813567484378433,0.2917050060249745,0.2910777655366395,0.2918926297140358,0.2921230160037112,0.2946910061077548,0.3109287944723977,0.31353698185492385,0.3158050786414849,0.3236801047032999,0.33805501789307335,0.34228735871201116,0.3525526713860074,0.3490072315558665,0.351456100702581,0.3524319696389574,0.3602099289244626,0.36594083743494543,0.3806798551817453,0.3828373231659906,0.3109148700994643,0.32027959159146724,0.33170952873364695,0.3545397186636413,0.32298624343651494,0.2874565015845309,0.2887050183602099,0.2889613121638618,0.289549859622003,0.2881940968197955,0.28843287832622216,0.28867284372175034,0.290613694974841,0.2903093341309858,0.309776873395016,0.31104948411179156,0.3153099509432181,0.3146785008712667,0.3314652044849755,0.30767705285228303,0.32486901622239317,0.32197682892548796,0.31628702360821026
18,0.28460635414639995,0.3988861650193428,0.4088725392434519,0.41700390081121225,0.4320892937118258,0.427991780715924,0.34205804663685646,0.3541433245928689,0.3717143506382009,0.38956617373208025,0.3463174060211054,0.29458403569611186,0.3005698820707398,0.3010659395610833,0.3065855966498705,0.30877900025799965,0.31815646164397565,0.33162311521099697,0.36134898122832726,0.4544411221104078,0.31163634922020805,0.4080524316334889,0.38339061388795076,0.39300892936699494,0.4008075277244043,0.418102829890644,0.41375604382832776,0.33390349712512746,0.34709100279089944,0.364001522942477,0.38073451402813385,0.34069267547180165,0.2872560307877018,0.29106579460674786,0.2910375742207999,0.2886360209760521,0.2891318976188467,0.2906140132146126,0.29220849103535307,0.29363676767324476,0.29451160285264816,0.31249826990649154,0.3140513635379052,0.3180658950982703,0.3237516338863992,0.33760647246995396,0.3428998590312713,0.35300287505314215,0.34778036473397206,0.35085098306634427,0.35249419381486324,0.36014091882200694,0.36502114138061736,0.380181850370405,0.38239919931299254,0.3096624936565977,0.31839241427648174,0.33054170620184276,0.3535791956911392,0.322377596487363,0.287832868684588,0.2887953653797097,0.2877260817354735,0.2887690828390816,0.28815309492655117,0.2897956335858898,0.28814305051272704,0.29014932466415155,0.28952424664578985,0.30877467760099236,0.3098772944806226,0.3156012504836721,0.31317483479382174,0.3302803563015115,0.308530905991513,0.3254236024361306,0.32138911849310564,0.3186850595138125
19,0.28436936941530877,0.4002243517296851,0.4106524642197261,0.41752952741629545,0.4319677520840338,0.42827297604215914,0.3455536725833312,0.3543852951139804,0.37515995362758353,0.3907364705937512,0.34453087058611337,0.2935700932512066,0.30121827494391945,0.30020849648632325,0.3074697856203309,0.3083711267574535,0.31967851891561927,0.3302100562557722,0.36194530222946186,0.4541399549278129,0.3114687103507418,0.41163161006085824,0.3835271509040482,0.3932983705646173,0.40081533707677625,0.41919816330590165,0.4153178359515476,0.33650458978941683,0.34829023539044224,0.36366347684618505,0.3818359411093653,0.34076143488962896,0.2881866621836881,0.2898884848921675,0.2913161666135502,0.2905060677391067,0.2906268998018402,0.2917909007781315,0.2937485866064344,0.2938464155419598,0.2944730146171311,0.31178204299964685,0.31571997048557604,0.31726435958309745,0.324107333044348,0.3376868398851838,0.3430302350925518,0.3535574793113758,0.3479863105061603,0.3498075884842925,0.3538594369260254,0.3601206821174322,0.36705436150958154,0.38031534315501775,0.38375272786918024,0.3090917640294888,0.3182866050409955,0.33222408141554616,0.3541304156118198,0.3242529778352215,0.28860505393637087,0.2898156597153791,0.28754850271087,0.29041568486776925,0.28974098296340967,0.29034267089281524,0.2890904917801519,0.2897529491777519,0.29002095469340267,0.30938237902554033,0.3107609757062159,0.31614957676581057,0.3133658177906721,0.33085472198011967,0.30868225805723687,0.3244657626355438,0.32205533392386815,0.3187682411643139
20,0.28494935456525733,0.4013567966988624,0.4102420520074761,0.41768798718800415,0.4311709237672834,0.42827062167189534,0.34200244707009253,0.3536281443806007,0.3736421427593823,0.38999794363126644,0.34519291954353637,0.29355303635185576,0.2995685155508911,0.30071202048130824,0.30700215777664536,0.3091075188612877,0.31833749682198215,0.33072011138797025,0.3634988539628383,0.45261203002326184,0.31277821037275627,0.4075800254855766,0.38317198407021547,0.3934198391315222,0.4022752804575962,0.41838293389116,0.4145581592545158,0.33469836383306667,0.3465061614564911,0.36351145738696017,0.3817317450691908,0.34002779086890844,0.2873085339064748,0.29056194116668077,0.29162286995756725,0.2906635812340096,0.2908367142727714,0.2907126542478513,0.29091245080416417,0.2939166492746797,0.29447738461639567,0.31158864173422823,0.3149053059346976,0.31709498445560064,0.32430709562635174,0.33599574151020933,0.3420521929062753,0.35471059085856066,0.3460019078951063,0.3505717148652081,0.35359387382094004,0.3590517558501837,0.3658683090997841,0.379849065406365,0.38246116403094743,0.30978966435783406,0.31775712194087624,0.33094881417847727,0.35309522299370943,0.3244545880405152,0.2876032613751926,0.2894069872755468,0.289157252621107,0.28811853325414055,0.28885550835746404,0.288758715889187,0.28880282848285926,0.2893075325367314,0.29010821607885523,0.3095850549307762,0.31107704829875515,0.31500521834492656,0.31248220353647027,0.32926455030136936,0.30712216970705275,0.3252553504240488,0.32159161991235297,0.3175081737417362
21,0.2854546591701738,0.3991094593616592,0.40994738225768185,0.4169026072100197,0.4326021860594071,0.42727948251377756,0.3419395341642013,0.3539261199536576,0.37030333681569416,0.3899500912746513,0.34573822366236107,0.2951027251050008,0.2992960856613247,0.3014922544234768,0.30626371311072426,0.3105206439781158,0.32021890053885804,0.3306718803831998,0.35961904339239253,0.45647503856273697,0.3095523433081133,0.4074944926755115,0.3839848127178414,0.39251171223307013,0.4007036356159126,0.4168261880701609,0.41480808350426834,0.3338759657232445,0.34660976224000944,0.36310391208631765,0.3820656933533264,0.3400172102008311,0.28985329186961317,0.29130409578398136,0.2912713726989242,0.2892862090830864,0.29100345875575595,0.2903425666342512,0.29113054991268816,0.2923214877779019,0.29503499510255266,0.3123401877353778,0.3146626005943688,0.3163478433579032,0.3231045112889878,0.3378899000044189,0.3428444656612839,0.3528887216978145,0.3477677879970224,0.35086076194068033,0.3524665272294375,0.3600309585680359,0.36576666714849604,0.3799658469464904,0.38310481279103004,0.3101188589388811,0.31850400107790955,0.33147038817197766,0.35378255255263197,0.324178258167347,0.2879548331619977,0.2884638950057877,0.28797671602000585,0.2891844246203208,0.2900872370122789,0.2895238923253656,0.28834763039689587,0.2900838219008027,0.2895831740557467,0.30879795494655754,0.3120524531519004,0.3167158563856222,0.3136838982674,0.3312233759166819,0.30727808033824766,0.3243452568563443,0.32116257697929107,0.31645828135111265
22,0.2852889598683562,0.3994228826224839,0.40982750353730946,0.41877778498435086,0.4334339239166112,0.4286047133626009,0.3428476974387793,0.3525648004276694,0.3716476858830556,0.3904315662851569,0.34539043474130765,0.295787067409782,0.299599404463081,0.30068127151216084,0.309250297097778,0.30985634618030383,0.32001741053364535,0.33230300884266273,0.3600423581826991,0.45300014910682845,0.31294874865548117,0.41039060955347473,0.3839744512317354,0.39253845307293045,0.4026968448693041,0.418743074454728,0.41604077323381844,0.3344891222582503,0.3459632644110367,0.3632216882206304,0.38190593190860284,0.3406358480695401,0.28751282607625034,0.29013085591737775,0.29224033568013047,0.2905452105034963,0.29105807541834766,0.29085509668245213,0.2917173733981441,0.2928652113106269,0.2937006948134516,0.31261739409325595,0.3141998557393473,0.3163200064639328,0.3250810665424323,0.3405441898091856,0.3441137163911294,0.3547553954656106,0.34745766270357376,0.3515903463926379,0.3537957356569565,0.35940088014333677,0.3666709242043562,0.38112197113436286,0.3826708852228743,0.3104551147340215,0.318251090756133,0.3318812143898971,0.3529758322197983,0.32478843415397723,0.2878867774595587,0.29010521886127166,0.28798578471432007,0.28930821291823927,0.28877019055997094,0.2897738215515683,0.2881406049492185,0.29067239447824467,0.2890146709195135,0.30937240911981406,0.3115152179893621,0.31619207124412957,0.313426525790829,0.3323632806895926,0.30928417267037883,0.3250664452564786,0.3213210826412628,0.3174401031256628
23,0.2857921671201058,0.40008528572516605,0.4103230317819937,0.41823933911337297,0.4320579551095322,0.42849405264522444,0.3429023851196389,0.3523903079134535,0.3747283937245433,0.3909256135410691,0.3455435235117573,0.29659814657102185,0.3008563914573477,0.30136611948617315,0.3079818872032793,0.3095184853052776,0.31863275290839693,0.33097494980010667,0.36220056936280676,0.45371832574835547,0.3131471735752628,0.40837928133632817,0.3835173650778454,0.39347559536172344,0.40167080348008805,0.41869370594195676,0.41555404875267227,0.3374549413044678,0.34701279810993624,0.3638787824775677,0.38302984631882553,0.3420148872083135,0.2893715381347134,0.29081834444601495,0.2912649749368172,0.2904473000438214,0.29105485452237906,0.2906204679621253,0.29111377808549316,0.29273713914294164,0.29480369386871835,0.31245018235712474,0.31427832117168086,0.31690236498427465,0.3241700313892509,0.33744517061407087,0.3441188486473536,0.35456639858907474,0.34757459106056693,0.3521690690518265,0.3535297509627939,0.3606741769113431,0.3662297040970209,0.38057615424710045,0.3838094672728862,0.31133474419233936,0.31900238442921114,0.33209339223620676,0.3542380931537083,0.32321092597568896,0.2876933022396581,0.2899147988383443,0.28876743589879084,0.2896249918447113,0.29026043044473226,0.2886916626010258,0.2903036725760311,0.28965973567871023,0.2907013480732784,0.310123492486958,0.30997592705561794,0.3163199625622177,0.31289872598114443,0.33138819462401997,0.30817244816073897,0.32490545466989945,0.32381993650179813,0.3181900134625425
24,0.2852967364679421,0.3991819645995565,0.4096750743280872,0.41695437287720777,0.43128701425272675,0.4287933848461322,0.343164902703517,0.35297559392691313,0.3731586721804721,0.3909055338137994,0.34333593784825117,0.2957968288210342,0.3008376332351648,0.30144983568807604,0.307182281364693,0.3108500876358234,0.3191282624438596,0.3325299726847012,0.3602967434180258,0.4536614911068292,0.31075022725903684,0.4093545250305459,0.384576422110275,0.39171965982817675,0.40053169026787944,0.4176982729671696,0.41509312553187944,0.33639991051165713,0.3477916335839559,0.36161170745337656,0.38150207467990127,0.3425302426527516,0.28958836661548554,0.29168935168974575,0.29076779197240227,0.2912672101672759,0.29001414799933717,0.2904283219225865,0.29061167735366117,0.2928058380531066,0.2947332467882347,0.31237474857083103,0.31522011629479185,0.3151708523573108,0.3249214635437685,0.33747030750988494,0.34482880114306447,0.3550314766664298,0.3484110499526949,0.35145708719974417,0.3534364208428262,0.359874931479697,0.36578956781601313,0.3803190472274373,0.38249663413214935,0.3113842591939997,0.3183866741795406,0.33149917039836285,0.35382897939891716,0.3244268672936993,0.2874479856457997,0.2896048128097598,0.2883309854358771,0.28976251829013755,0.28904219079121585,0.289596182540398,0.2889932959114447,0.2906581357788193,0.29002608129165297,0.30936932021520086,0.3127479964146425,0.3163548104711911,0.3137441642226662,0.3305606621552899,0.30715975545064755,0.3253559742049673,0.3207290591097577,0.3177429751115226
25,0.2858050090580858,0.40113050685872104,0.4116429820172801,0.41747427668767956,0.4327559287587941,0.4285317346327972,0.34469389562065894,0.35290003015851423,0.3725904025649996,0.39154284528217054,0.34512795632280596,0.29572752256066853,0.3001409321019879,0.3007959821394388,0.307380664663033,0.30966365868284873,0.3200060698893442,0.33154320571443646,0.3614355232987097,0.4540917780297539,0.31259398731965615,0.40904861604688864,0.3839871568205767,0.392724999552268,0.4023512163936251,0.41847207518122126,0.4152077068125444,0.3340418310119718,0.34438387520912167,0.3635614101884236,0.3814921467393526,0.3411223005913232,0.2882816496983328,0.2893538359726562,0.2908619692620454,0.2902407895166689,0.29231233336090456,0.29174771938190247,0.29155508967196864,0.29283519826481913,0.2935640209974297,0.31226707224441563,0.31395665673185613,0.31730346137561205,0.32306946120871616,0.33693997554064303,0.34274707911972696,0.35345655894604217,0.34636009225188924,0.35126586194078735,0.3530848569091915,0.35967592842236307,0.36618085187856797,0.3797216317359592,0.3838023229769968,0.31000502413832304,0.3182633085301365,0.3322290792954424,0.3532473479739049,0.3241433282805132,0.2874035823645159,0.2889704568216613,0.28954378151391724,0.2885929547781193,0.2886042882663526,0.28884480372124605,0.2891332190380783,0.2895765049854328,0.28924540162302004,0.30913009683899245,0.31050026652290097,0.3162017903781179,0.3142489054571295,0.33215434254423554,0.307223387632788,0.3248202271953344,0.32261941203192274,0.3186459412523029
26,0.2856741536134916,0.39952867045084417,0.4100371694819814,0.41812221444698827,0.4312079646557327,0.42867247496599215,0.34257760904417794,0.35322666240369516,0.37204326783581904,0.38999687789667653,0.3470174714724171,0.29543882869944726,0.3012851075722309,0.30118922428684886,0.3069182485825762,0.3088756244324259,0.31981911326641843,0.3304596049615584,0.36088198537330596,0.45554596502321354,0.310387854910618,0.40787990482916353,0.38432050693894637,0.3927291051551074,0.4021453757919502,0.41742692018549427,0.41604225068293016,0.3346219141241658,0.34630198377158444,0.36259355290227935,0.3818895948477513,0.34036630804380696,0.287640367703141,0.2901464788038411,0.29046821617041596,0.28985756991063505,0.29113101001425457,0.290566856949236,0.2922156588293947,0.2944963830385379,0.295013222531842,0.31188790474880934,0.31384999191210333,0.3180729142919014,0.3251935039693588,0.3376830899800633,0.34307754478853714,0.3542409316093223,0.3483996480612314,0.35041689783955404,0.35335360490436335,0.3595560239236866,0.36566135076000245,0.38012353952360584,0.3834314450380623,0.31008937061995384,0.31764136982258334,0.33106489362847946,0.35379809230191706,0.32370233380840535,0.2880155279936152,0.28942082917193773,0.2886563007470387,0.28896220100014774,0.2881979868020183,0.28929840501249954,0.2893161119191609,0.2899147108945692,0.2893828481970503,0.309810320934869,0.31008276202513835,0.31428279877276566,0.31189529782866293,0.3298732906282752,0.30783401830033164,0.3250775327523364,0.32132114448704113,0.3176581441377631
27,0.2852944808202734,0.4006065219849405,0.4110733875057905,0.4176199665817404,0.4330457112819996,0.42925440630531886,0.34400385041434356,0.3555712854118241,0.37354062898179463,0.3903079328350175,0.34489746446987407,0.29641995631627277,0.30098931067932894,0.30125917402799585,0.30894524598439616,0.30986945413068745,0.3195832239189046,0.33033521378182523,0.3626233163486997,0.4551529582262669,0.3113501428376364,0.4079216632705645,0.38442558656266346,0.3940283016307948,0.40199175541672466,0.41955805359124443,0.4156544775218633,0.33642917056992677,0.3469570357913472,0.3645139603553694,0.38140703914228313,0.3421655568770237,0.28938705645093216,0.2919307572390152,0.2928528288416709,0.29057325360449704,0.29155393195384954,0.29096351650009916,0.2933993183306603,0.2924382956023672,0.2950083050869596,0.31251282013613824,0.3147493638056292,0.31774500293617985,0.32576564120403234,0.33812409307405167,0.34313007328598644,0.35391473860235156,0.3475621219922175,0.3511859005667849,0.35381041099460686,0.3598987398006409,0.3655252587771542,0.37996321721412857,0.382957576820517,0.3112873631143194,0.3189829701923219,0.33156169862454127,0.3539187616109506,0.3247070016140045,0.2880440474055222,0.2896434506215963,0.28886873819296577,0.28941564282218385,0.28840035005113007,0.28991123318473666,0.2879997501376617,0.2913974725000575,0.2893527192530267,0.3092787143534178,0.3120227798407305,0.3166546360512742,0.31308298962684694,0.3322790481829125,0.3086516891459254,0.32511177765597826,0.32117659716281377,0.31697696300026323
